date,VOO,VEA,SHY,IJR,MUB,SPTL,SCHP,LQD,HYG,SPEM,MBB,BNDX,SCZ
9/6/19,262.579437,38.059692,83.337563,73.59108,109.433586,40.10759,53.671284,120.489754,78.305573,32.22715,95.617065,54.680443,52.776539
9/9/19,262.646637,38.134117,83.249214,74.715714,109.128342,39.416748,53.455662,119.60553,78.386444,32.292328,95.643402,54.541134,52.935471
9/10/19,262.704193,38.245762,83.111763,75.648102,108.908958,38.764275,53.136917,118.599037,78.431374,32.283016,95.590721,54.299686,52.944817
9/11/19,264.593903,38.47834,83.111763,77.157211,108.5942,38.687504,53.052532,118.504974,78.422379,32.553047,95.766365,54.373978,53.281391
9/12/19,265.370819,38.683018,83.092148,77.157211,108.536972,38.466824,53.033783,118.345047,78.467316,32.813774,95.845375,54.327534,53.440331
9/13/19,265.30365,38.859779,82.954697,77.282166,108.13636,37.63205,52.724415,117.282104,78.323547,32.925514,95.854195,54.011791,53.917137
9/16/19,264.430756,38.580681,83.02343,77.541695,107.964691,38.102207,52.996284,117.87471,78.602112,32.729969,95.757568,54.160374,53.59927
9/17/19,265.150238,38.729527,83.062698,77.368683,108.088661,38.322906,53.108788,118.175728,78.647026,32.711346,95.713661,54.197536,53.776901
9/18/19,265.313263,38.62719,83.013611,76.945763,108.269897,38.466824,52.911919,118.467339,78.602112,32.608921,95.801498,54.373978,53.664707
9/19/19,265.255707,38.785351,83.02343,76.4459,108.536972,38.591564,53.015045,118.805977,78.512268,32.385445,95.731232,54.355396,53.898449
9/20/19,263.83606,38.701618,83.111763,76.186378,108.727753,39.052124,53.286911,119.624352,78.611092,32.497185,95.704903,54.47612,53.82365
9/23/19,264.018311,38.645798,83.160858,76.244049,108.832642,39.090508,53.380661,119.539688,78.575165,32.590294,96.01226,54.643288,53.59927
9/24/19,261.831268,38.481911,83.249214,75.28418,109.032959,39.570271,53.502533,119.915962,78.467316,32.273705,96.003487,54.726871,53.524475
9/25/19,263.433197,38.416351,83.14122,76.287453,108.794502,38.965775,53.24004,119.238686,78.386444,32.320259,96.143967,54.643288,53.318783
9/26/19,262.913666,38.500641,83.180519,75.496429,108.784973,39.22485,53.24004,119.492645,78.332527,32.255081,96.107895,54.65258,53.524475
9/27/19,261.439087,38.332066,83.229584,75.043022,108.832642,39.301601,53.155666,119.520859,78.242668,31.938494,96.204689,54.680443,53.150497
9/30/19,262.730591,38.472549,83.268845,75.091248,108.832642,39.368778,53.211906,119.915962,78.332527,31.919867,96.204689,54.63401,53.505772
10/1/19,259.569366,38.126022,83.362274,73.61528,108.886177,39.538925,53.320751,120.053673,78.152077,31.742949,96.160706,54.542915,53.113106
10/2/19,254.991302,37.367443,83.450775,72.882118,109.077339,39.635059,53.330128,120.006485,77.691933,31.538099,96.21347,54.542915,52.281017
10/3/19,257.015259,37.629669,83.627762,72.988228,109.306702,40.000355,53.5084,120.478058,77.737053,31.910555,96.231102,54.74741,52.608246
10/4/19,260.581268,37.919994,83.617905,73.702103,109.306702,40.250294,53.696049,120.977936,77.980667,32.040916,96.257484,54.756702,53.178547
10/7/19,259.463257,37.873161,83.529442,73.644226,109.22068,39.923431,53.5084,120.364906,77.91748,31.77088,96.204689,54.617279,53.000912
10/8/19,255.434601,37.517284,83.57859,72.399765,109.536064,40.058029,53.470871,120.261147,77.628777,31.51016,96.204689,54.67305,52.514755
10/9/19,257.815216,37.816975,83.529442,72.631287,109.507393,39.78886,53.367668,120.308311,77.863365,31.742949,96.187096,54.663761,52.944817
10/10/19,259.569366,38.060467,83.431099,72.804939,109.316261,39.231297,53.217545,119.600945,77.962624,32.087475,96.231102,54.412781,53.169201
10/11/19,262.277557,38.70668,83.352425,74.136208,109.010429,38.77948,53.058044,119.384033,78.28743,32.506493,96.239899,54.20829,54.178917
10/14/19,262.036621,38.566193,83.362274,73.943275,109.201569,39.048649,53.095577,119.780144,78.341568,32.39476,96.195877,54.338428,53.96389
10/15/19,264.571411,38.996994,83.342606,74.753616,109.125114,38.587223,52.926689,119.459496,78.512962,32.674103,96.099144,54.236172,54.730534
10/16/19,264.156952,39.025089,83.381927,74.946556,109.125114,38.616066,53.020515,119.591522,78.449821,32.757908,96.046295,54.133926,54.805321
10/17/19,264.870209,39.128105,83.381927,75.795479,108.905296,38.529541,53.076805,119.761284,78.558075,32.916195,96.028732,54.264061,55.011002
10/18/19,263.781097,39.081287,83.411438,75.322784,108.943535,38.529541,53.16124,119.912193,78.576118,32.813774,96.037552,54.161816,55.048405
10/21/19,265.621979,39.324783,83.372101,76.04628,108.675926,38.231541,53.039268,119.63868,78.603218,33.018627,96.011131,54.050278,55.375622
10/22/19,264.687103,39.231133,83.401604,76.25853,108.742821,38.462242,53.16124,119.846169,78.621239,33.093117,96.072723,54.180412,55.076447
10/23/19,265.467743,39.41843,83.391747,76.451454,108.695053,38.510303,53.20816,119.912193,78.69342,33.037251,96.248665,54.217587,55.338223
10/24/19,265.901428,39.483994,83.391747,76.316399,108.761955,38.443024,53.217545,120.176254,78.783669,33.148983,96.248665,54.282646,55.394321
10/25/19,267.009766,39.512085,83.342606,76.769806,108.75238,38.250755,53.189396,119.968788,78.846786,33.363155,96.231056,54.161816,55.394321
10/28/19,268.561554,39.690029,83.313087,77.483673,108.695053,37.933521,53.020515,119.610367,78.837784,33.493515,96.28392,54.022396,55.674801
10/29/19,268.388062,39.643208,83.332771,77.792366,108.647255,37.962368,52.870388,119.299141,78.69342,33.35384,96.372032,54.059582,55.646755
10/30/19,269.332581,39.802414,83.381927,77.377556,108.819275,38.491089,53.048656,119.723541,78.594162,33.502823,96.407288,54.171104,55.85244
10/31/19,268.465149,39.708755,83.529442,76.615448,109.153793,38.971748,53.180012,120.449799,78.323517,33.232788,96.468971,54.366295,55.70285
11/1/19,271.019196,40.064636,83.480179,77.802025,109.108765,38.860989,53.308865,120.568008,78.65963,33.70768,96.53952,54.256519,56.301205
11/4/19,272.098663,40.280033,83.421074,78.438713,109.003441,38.36018,53.25243,120.000572,78.822723,33.968399,96.521858,54.116982,56.478836
11/5/19,271.751709,40.270672,83.361992,78.564125,108.831078,37.955673,53.111351,119.310204,78.741188,34.154633,96.583565,54.023949,56.366646
11/6/19,271.896271,40.233208,83.411232,78.207184,108.85981,38.157917,53.318272,119.981659,78.650581,34.061516,96.513016,54.070469,56.263809
11/7/19,272.860016,40.411152,83.312737,78.390488,108.400154,37.512642,53.036114,119.045433,78.614349,34.303619,96.53952,53.782063,56.525581
11/8/19,273.525024,40.32687,83.322594,78.506233,108.381012,37.329651,52.979679,118.884644,78.686813,33.977715,96.486603,53.79137,56.488182
11/11/19,272.994995,40.289406,83.3423,78.274719,108.448036,37.377819,52.970276,118.922478,78.64151,33.810108,96.460182,53.79137,56.534931
11/12/19,273.534698,40.298767,83.352142,78.245773,108.476746,37.531918,53.026707,119.035965,78.65963,33.474895,96.266281,53.79137,56.46949
11/13/19,273.65036,40.167656,83.391533,77.802025,108.639557,37.74379,53.083134,119.319664,78.578087,33.33522,96.222221,53.912312,56.263809
11/14/19,274.016602,40.139561,83.470337,77.647667,108.783195,38.1483,53.148979,119.943832,78.532799,33.297974,96.28392,54.023949,56.282501
11/15/19,276.059814,40.383057,83.440781,78.062485,108.764046,38.080879,53.101952,119.962753,78.768372,33.549377,96.310371,54.005348,56.721912
11/18/19,276.233337,40.429886,83.480179,77.715202,108.802345,38.186813,53.205406,120.095146,78.668709,33.46558,96.213425,53.986725,56.843452
11/19/19,276.098419,40.354969,83.470337,77.859901,108.821487,38.475754,53.308865,120.331558,78.387848,33.605251,96.239853,54.033257,56.834106
11/20/19,275.124939,40.111469,83.509727,77.445084,109.051331,38.909138,53.487556,120.501778,78.224762,33.54007,96.336777,54.126289,56.572323
11/21/19,274.700897,40.055275,83.470337,77.030273,109.07048,38.658741,53.365299,120.218094,78.242851,33.568008,96.29274,54.042553,56.525581
11/22/19,275.308075,40.102097,83.460487,77.213554,109.051331,38.658741,53.40292,120.549072,78.541847,33.502823,96.363235,54.116982,56.609722
11/25/19,277.399506,40.411152,83.470337,79.142929,109.108765,38.783932,53.459343,120.965187,78.750237,33.744926,96.351784,54.126289,57.07719
11/26/19,277.958527,40.439243,83.509727,79.075401,109.214111,39.005451,53.581623,121.277306,78.84082,33.642498,96.422401,54.20071,57.142635
11/27/19,279.269287,40.551624,83.460487,79.432335,109.214111,38.880245,53.46875,121.267799,78.940491,33.735611,96.660736,54.20071,57.423111
11/29/19,278.199463,40.242584,83.490021,78.921043,109.214111,38.793579,53.308865,121.021935,78.768372,33.363155,96.616592,54.107674,57.039791
12/2/19,275.934509,40.064636,83.464386,78.043198,109.033737,38.333332,53.28249,120.496613,78.714691,33.307289,96.651886,53.968014,56.890205
12/3/19,273.997345,39.914791,83.582748,77.724831,109.359985,39.07626,53.640526,121.425888,78.605515,33.186234,96.616592,54.135612,56.899555
12/4/19,275.751404,40.261311,83.543289,78.332596,109.292793,38.699978,53.574581,121.264702,78.842041,33.484203,96.731354,54.061119,57.516605
12/5/19,276.262299,40.223854,83.503853,78.593056,109.331161,38.555244,53.452072,121.13192,78.960281,33.614563,96.748993,53.91214,57.525951
12/6/19,278.71991,40.570358,83.474236,79.69281,109.273605,38.323696,53.470928,121.065559,79.06942,33.819416,96.810791,53.940079,58.07756
12/9/19,277.871796,40.354969,83.474236,79.480576,109.350357,38.400871,53.48035,121.046608,79.06942,33.698364,96.801949,53.995941,57.750332
12/10/19,277.611572,40.392426,83.434799,79.461281,109.369545,38.420181,53.470928,121.046608,79.260437,33.782169,96.863777,54.005257,57.778381
12/11/19,278.334412,40.617188,83.503853,79.441986,109.561455,38.690331,53.61227,121.520737,79.424141,34.182564,96.91671,54.098358,58.012112
12/12/19,280.78241,40.935612,83.424934,80.30056,109.37915,38.072826,53.376717,120.96125,79.606056,34.694698,96.801949,53.968014,58.171051
12/13/19,280.888458,41.169743,83.523582,79.789268,109.523064,38.52631,53.602833,121.748306,79.687927,34.64814,96.660736,54.098358,58.591766
12/16/19,282.873901,41.58181,83.474236,80.119881,109.388741,38.178963,53.470928,121.473328,79.842567,34.927483,96.634247,54.070431,59.123184
12/17/19,282.931732,41.431969,83.493965,80.80822,109.465485,38.121071,53.565147,121.378487,80.088158,35.150963,96.66954,54.08905,58.703392
12/18/19,282.950989,41.328953,83.503853,81.089386,109.427109,37.821972,53.499195,121.293144,80.233681,35.35582,96.634247,54.042503,58.455334
12/19/19,284.126831,41.366409,83.520645,81.341454,109.4627,37.879864,53.602337,121.412933,80.191696,35.35582,96.899048,53.930763,58.579365
12/20/19,285.57254,41.431969,83.520645,81.215408,109.376167,37.932064,53.555023,121.374916,80.073013,35.411686,97.049118,53.977325,58.646152
12/23/19,285.852386,41.488728,83.500877,81.351158,109.385773,37.854729,53.441475,121.431976,80.109543,35.424976,97.049118,53.998299,58.808338
12/24/19,285.852386,41.450886,83.51075,81.574127,109.520363,37.980392,53.555023,121.55555,80.173431,35.462948,96.978516,54.026905,58.856041
12/26/19,287.314789,41.640064,83.540398,81.467484,109.5588,38.077057,53.56448,121.774246,80.292099,35.681267,97.075638,54.065029,59.218582
12/27/19,287.314789,41.753582,83.599678,81.099075,109.568436,38.10606,53.573944,121.945374,80.255592,35.747711,97.216209,54.065029,59.514347
12/30/19,285.736176,41.450886,83.629318,81.050598,109.587669,37.999722,53.611786,122.16404,80.200844,35.605324,97.340012,53.960144,59.094555
12/31/19,286.472198,41.677914,83.619438,81.292976,109.501129,37.574406,53.583408,121.660149,80.273842,35.681267,97.340012,53.94109,59.418941
1/2/20,289.009583,42.018444,83.658966,81.351158,109.597275,38.038395,53.829414,121.916832,80.611595,36.421658,97.322327,54.084106,59.953213
1/3/20,286.898315,41.507641,83.728134,81.302673,109.991394,38.599064,54.075428,122.335197,80.529427,35.823647,97.375397,54.236633,59.199505
1/6/20,287.973358,41.649529,83.698471,81.225105,110.097137,38.386391,53.942959,121.926361,80.447289,35.747711,97.251602,54.198502,59.237671
1/7/20,287.17923,41.583313,83.698471,80.759743,110.154816,38.222061,53.791569,121.612602,80.374268,35.700249,97.189705,54.160362,59.094555
1/8/20,288.66095,41.640064,83.658966,80.934265,110.174034,37.961071,53.715874,121.44146,80.447289,35.833141,97.207344,54.0555,59.075474
1/9/20,290.656006,41.810345,83.668854,80.914871,110.30864,38.077057,53.744251,122.021439,80.657234,36.108418,97.180855,54.065029,59.304451
1/10/20,289.82312,41.668457,83.688606,80.536758,110.318237,38.405731,53.886185,122.363701,80.684624,36.212833,97.136597,54.160362,58.999149
1/13/20,291.740662,41.914402,83.678726,81.205727,110.279793,38.299393,53.886185,122.068962,80.684624,36.687439,97.127762,54.045963,59.28537
1/14/20,291.353271,41.942772,83.688606,81.506271,110.414368,38.48307,53.980808,122.221092,80.675491,36.497597,97.19854,54.074566,59.256748
1/15/20,292.002167,41.914402,83.728134,81.855286,110.529732,38.753731,53.999737,122.487282,80.693718,36.260292,97.171997,54.188972,59.256748
1/16/20,294.442719,42.141418,83.728134,82.912048,110.597015,38.608727,53.895657,122.658447,80.721123,36.478611,97.207344,54.188972,59.514347
1/17/20,295.440216,42.245468,83.757759,82.766632,110.472046,38.318733,53.83889,122.639465,80.657234,36.611504,97.08358,54.160362,59.533428
1/21/20,294.830109,41.904934,83.777542,81.991028,110.625862,38.715061,54.018658,123.228905,80.483788,35.73822,97.074753,54.284302,59.170887
1/22/20,294.907532,42.008991,83.797287,81.991028,110.673943,38.850399,53.924038,123.295448,80.629852,35.947048,97.074753,54.341515,59.390316
1/23/20,295.19809,41.904934,83.826927,82.165535,110.827728,39.092064,54.075428,123.457085,80.383377,35.70974,97.216209,54.503578,59.247208
1/24/20,292.505798,41.744129,83.856583,80.885796,110.952698,39.420734,54.207893,123.666267,80.045639,35.415482,97.216209,54.589386,58.865585
1/27/20,287.857117,40.864407,83.945503,79.993851,111.116135,40.000729,54.311981,123.903976,79.50708,34.304893,97.375397,54.818192,57.720715
1/28/20,290.975555,41.214405,83.905983,80.565849,111.048813,39.681732,54.217358,123.83741,80.191696,34.532711,97.28949,54.722851,58.102337
1/29/20,290.684998,41.223869,83.985001,80.013229,111.289146,40.078068,54.434986,124.236725,80.146057,34.694077,97.200897,54.865849,58.026009
1/30/20,291.595428,41.129269,83.994926,79.92598,111.212242,40.087727,54.491749,124.312798,80.228218,34.238449,97.227478,54.88493,57.930607
1/31/20,286.365692,40.429279,84.103592,78.025757,111.317986,40.426071,54.718845,124.636063,79.899597,33.592976,97.342621,54.961193,57.15781
2/3/20,288.447876,40.571167,84.078835,78.762558,111.351707,40.411533,54.576908,124.537865,79.886749,33.868252,97.200897,54.994583,57.043327
2/4/20,292.893127,41.223869,83.989792,79.75148,111.159073,39.869225,54.340363,124.232849,80.363419,34.675087,97.209785,54.822845,58.083252
2/5/20,296.205322,41.621162,83.930397,81.273598,111.06279,39.452816,54.207893,124.156586,80.69342,34.826965,97.342621,54.736977,58.703392
2/6/20,297.212494,41.76305,83.950203,81.050598,111.014618,39.675556,54.293053,124.099388,80.757576,34.817474,97.448875,54.736977,58.607986
2/7/20,295.70166,41.356297,83.99968,79.829025,111.226509,40.111336,54.501221,124.575974,80.638428,34.428291,97.307182,54.870552,57.978302
2/10/20,297.822601,41.450886,84.039268,80.090797,111.293915,40.227539,54.576908,124.871498,80.748413,34.627628,97.29834,54.94688,58.216824
2/11/20,298.36496,41.734669,83.99968,80.750053,111.332443,40.033855,54.425533,124.690376,80.803413,34.969349,97.218651,54.889637,58.732018
2/12/20,300.282532,41.904934,83.960091,81.292976,111.255379,39.820812,54.378208,124.633194,81.014252,35.462948,97.165459,54.870552,58.95145
2/13/20,299.992004,41.602242,83.979866,81.564438,111.255379,39.985439,54.463379,124.547386,81.041748,35.007317,97.280617,54.90871,58.732018
2/14/20,300.495575,41.57386,84.019478,81.128159,111.399872,40.130711,54.520145,124.852402,81.032562,35.007317,97.395744,54.899174,58.684311
2/18/20,299.672424,41.290077,84.049164,80.691895,111.505783,40.411533,54.643154,125.090729,80.867577,34.969349,97.271767,54.975506,58.035549
2/19/20,301.115417,41.46035,84.059059,81.002129,111.592461,40.411533,54.624226,124.919106,80.904266,35.159195,97.31604,55.013668,58.359928
2/20/20,299.933868,41.157646,84.078835,81.428711,111.736923,40.721428,54.737774,125.338585,81.041748,34.760517,97.360313,55.109077,58.064175
2/21/20,296.825043,40.96846,84.14814,80.488281,112.0355,41.089424,54.851315,125.586395,80.968414,34.684586,97.422318,55.204487,57.720715
2/24/20,286.898315,39.369823,84.28669,78.112999,112.517021,41.718891,55.078407,125.605507,80.097603,33.479073,97.333786,55.290352,55.335556
2/25/20,278.278961,38.698219,84.37574,75.475945,112.622971,41.960983,55.021629,125.729378,79.538429,33.232269,97.245209,55.338058,54.41011
2/26/20,277.049042,38.726589,84.435112,74.516144,112.574829,41.718891,54.993237,125.262314,79.620934,33.393642,97.378052,55.25219,54.27655
2/27/20,264.76889,37.544178,84.534073,71.743362,112.622971,42.164349,55.154106,124.59507,78.548424,32.624771,97.40464,55.194939,52.397045
2/28/20,263.170898,37.336071,84.840858,70.570251,112.401459,43.006863,55.229797,125.996246,78.869255,32.406448,97.360313,55.328526,52.053585
3/2/20,274.918396,37.827953,84.806175,72.373535,112.563583,42.782829,55.248718,125.871101,79.46772,32.928516,97.391373,55.284599,52.845448
3/3/20,267.335297,37.525253,85.143158,70.851425,112.689018,43.471451,55.873215,127.304665,79.127068,32.795628,97.364746,55.427822,52.559238
3/4/20,278.414581,38.55632,85.153061,73.042496,112.563583,42.986492,55.79752,127.486275,80.213516,33.203796,97.551041,55.542393,53.82814
3/5/20,269.088226,37.544178,85.331444,70.434525,112.689018,44.043697,55.977299,127.438507,79.200714,32.548832,97.524422,55.542393,52.072666
3/6/20,264.575165,36.995537,85.430565,69.174164,112.708305,46.264809,56.34631,128.327362,78.307617,31.96031,97.542175,55.762016,51.423904
3/9/20,244.159927,33.987453,85.896347,62.407028,113.489929,47.78756,55.125717,125.211609,74.937752,29.672688,97.355881,55.666523,47.569496
3/10/20,256.690369,35.255009,85.519745,64.258774,112.264412,45.517967,53.744251,122.392181,76.088669,31.18195,97.347015,55.208218,49.210484
3/11/20,243.963379,33.419899,85.420639,60.409843,110.585388,44.14069,52.589897,118.368515,74.431366,29.881517,97.364746,55.427822,46.567738
3/12/20,220.367859,29.683447,85.400818,53.555447,105.229797,43.966118,51.974857,112.720085,71.457436,26.986389,97.435722,54.157906,41.244068
3/13/20,240.956787,31.556404,85.50985,57.666145,107.603645,42.831314,52.183025,117.60392,73.70401,28.732958,97.480064,54.138802,42.799191
3/16/20,212.671341,28.141577,85.648598,50.879612,106.146523,45.537369,52.39119,115.931381,69.652824,25.467632,97.471176,53.680489,38.143372
3/17/20,226.595123,29.418589,85.450378,53.429409,106.841293,42.744022,50.962425,111.181328,70.306503,26.844007,97.435722,53.709129,39.087894
3/18/20,214.208664,27.66861,85.34137,48.475243,100.269875,40.629608,50.23386,105.61895,67.203651,24.822163,97.426872,52.477409,36.903091
3/19/20,214.393539,28.075363,85.490036,50.142792,97.963585,41.279453,50.962425,100.400597,65.69371,24.926579,97.506676,52.515598,36.769524
3/20/20,205.052643,27.819958,85.717949,48.261948,98.71627,44.247383,53.129227,102.015778,64.220528,24.907593,97.595383,52.811588,36.769524
3/23/20,198.757233,27.345825,85.817085,47.612381,100.588303,45.867126,54.141666,109.55658,63.189312,24.451965,97.63089,52.935719,36.578712
3/24/20,217.711517,29.778254,85.698151,51.752167,102.788422,45.226997,54.434986,111.802582,65.794975,25.999197,97.728424,52.926163,39.717571
3/25/20,220.504059,30.851946,85.797249,52.202206,107.294846,45.110603,54.747234,117.154716,67.645638,26.853498,97.755066,53.384483,40.852905
3/26/20,233.7565,32.16317,85.896347,55.786907,110.971367,45.382183,54.974319,117.25029,70.739273,27.954596,97.710724,53.747318,43.142654
3/27/20,226.575668,31.175001,85.876534,53.536724,109.523926,46.487881,54.936474,117.011375,70.923409,26.416857,97.692978,53.890549,42.360325
3/30/20,233.902451,31.811617,85.916168,54.793316,109.832695,46.032021,54.529606,118.435432,71.531097,26.815527,97.657509,54.033772,42.675159
3/31/20,230.428802,31.678587,85.896347,54.656937,109.051071,45.818645,54.416069,118.043564,70.960236,27.014864,97.611275,53.718681,42.770565
4/1/20,220.046753,30.272341,85.951935,50.838451,106.418182,46.561802,54.586376,116.328476,69.012367,25.989704,97.5047,53.633621,40.881523
4/2/20,225.193985,30.851946,85.971779,51.549545,106.427841,46.620087,55.333878,116.635063,69.549095,26.777559,97.513573,53.767414,41.453964
4/3/20,221.866302,30.243834,85.951935,49.669537,106.292496,46.804661,55.75021,116.031456,68.059296,26.283966,97.5047,53.662296,40.127827
4/6/20,236.957718,31.86862,85.892395,53.721802,107.520447,46.62981,55.65559,118.321434,69.71566,27.508459,97.5047,53.920338,42.255379
4/7/20,237.084198,32.049156,85.872551,54.043251,108.226288,46.163513,55.721813,118.503479,69.71566,27.764751,97.451416,53.920338,42.999542
4/8/20,245.130997,32.35321,85.92218,56.507736,108.613075,45.842926,55.437965,120.640137,71.529343,28.011547,97.353676,53.853436,43.791416
4/9/20,248.770065,33.046833,85.951935,59.439789,109.376953,45.988651,55.920521,126.312363,76.211594,28.002056,97.389198,54.063686,45.069859
4/13/20,246.356995,32.780785,85.961845,57.394173,109.260895,45.590351,56.052994,125.085938,75.119675,28.144438,97.469177,53.98724,44.64053
4/14/20,253.878403,33.369888,85.961845,58.397507,109.49295,45.541782,56.14761,124.47271,75.434296,28.704479,97.353676,54.00634,45.32745
4/15/20,248.351685,32.286697,85.991615,55.718719,110.102104,46.697811,56.223305,125.30632,74.731026,28.049517,97.433647,54.254822,43.68647
4/16/20,249.606873,32.324703,86.011475,55.270634,109.841057,47.202961,55.788055,124.683502,74.657021,28.153934,97.52243,54.340836,44.115799
4/17/20,256.495758,33.236862,85.981689,57.78381,109.754036,46.532661,55.485268,125.095497,75.036392,28.581085,97.557983,54.350395,45.041237
4/20/20,251.873978,32.752281,85.981689,56.62463,109.347908,46.911526,55.371723,124.386497,73.907463,28.419714,97.47805,54.245266,44.592831
4/21/20,244.17746,32.07766,86.001526,55.416744,108.80645,47.474968,55.617733,123.945732,72.556473,27.631861,97.540199,54.273933,43.829578
4/22/20,249.548508,32.676262,85.971779,55.806385,108.700081,47.008667,55.854282,124.022385,73.194946,28.324793,97.495811,54.121033,44.440174
4/23/20,249.499832,32.619255,85.961845,56.507736,108.177956,47.261257,55.882683,124.549377,73.157936,28.220375,97.5047,54.293049,44.707317
4/24/20,253.119476,32.970821,85.961845,57.199356,108.139297,47.377819,56.185459,124.463112,72.47319,28.182411,97.451416,54.522423,45.289295
4/27/20,256.777954,33.426895,85.961845,59.634617,108.100616,46.571526,56.119232,123.4571,72.769318,28.713972,97.273743,54.445961,45.804482
4/28/20,255.590897,33.692947,85.991615,60.959396,107.626808,47.086388,56.336849,123.792442,72.991386,28.770926,97.344803,54.617996,46.271973
4/29/20,262.178192,34.586105,85.981689,64.359016,107.607483,46.862957,56.270626,124.60688,74.277603,29.587257,97.389198,54.656212,47.521797
4/30/20,259.891632,33.901981,86.130547,61.709454,107.549477,46.338379,55.892139,123.763687,74.425667,28.998739,97.318932,54.742229,46.863487
5/1/20,252.80809,33.151348,86.003418,59.167049,108.092018,46.708065,55.86375,123.273819,73.141869,28.049517,97.461296,54.69154,45.89035
5/4/20,253.605957,33.179852,86.003418,58.952747,108.382645,46.523216,55.882683,123.465912,73.039604,28.410223,97.390106,54.72979,46.004837
5/5/20,255.941208,33.265366,85.993484,59.108601,108.634537,46.241085,55.94891,123.302635,73.671722,28.562098,97.470207,54.748932,46.06208
5/6/20,254.218933,33.06583,86.0233,58.407238,108.731438,45.550327,55.731285,121.919472,73.253433,28.476667,97.416786,54.567192,45.82357
5/7/20,257.225555,33.569427,86.082886,59.235229,109.109276,46.279995,56.043526,122.246033,73.439354,28.666513,97.25663,54.672405,46.691761
5/8/20,261.526215,34.111019,86.063026,61.748413,109.099594,45.715725,55.986759,121.660141,74.136559,29.255028,96.669395,54.653278,47.588577
5/11/20,261.565186,34.101517,86.033211,60.618458,109.11895,45.36549,55.825897,120.593956,73.801895,29.112646,96.411415,54.519371,47.703064
5/12/20,256.301178,33.645435,86.053078,58.368279,109.322433,45.793556,55.873215,121.756195,73.708939,29.017725,96.393593,54.653278,46.844414
5/13/20,251.757202,33.360386,86.053078,56.127838,109.40963,46.114616,55.929977,122.034744,73.318497,28.875343,96.171135,54.710667,46.548649
5/14/20,254.792999,33.113342,86.033211,56.342144,109.642136,46.542671,56.005676,123.043304,73.067482,28.979757,96.260147,54.72979,46.052536
5/15/20,255.941208,33.122845,86.082886,57.10194,109.952156,46.406467,56.090836,123.475525,73.169754,28.600065,96.242355,54.662846,46.195652
5/18/20,263.764221,34.443573,86.013359,61.173691,109.923073,45.443306,56.024605,124.176712,74.461914,29.625225,96.126694,54.62458,47.922501
5/19/20,261.273315,34.073013,86.063026,59.926842,110.291222,45.569794,56.052994,124.272751,74.554878,29.38792,95.699608,54.69154,47.531338
5/20/20,265.535065,34.690617,86.063026,61.797119,110.407509,45.715725,56.185459,125.636726,75.345055,29.796085,95.628426,54.787182,48.514019
5/21/20,263.628021,34.310555,86.043144,61.855572,110.64003,45.851933,56.109756,125.540665,75.326439,29.482843,95.77079,54.863708,48.199181
5/22/20,264.221527,34.215534,86.043144,62.108833,110.979118,46.085419,56.194927,125.540665,75.51239,28.913307,95.397118,54.863708,48.199181
5/26/20,267.61731,35.23222,86.043144,64.670723,111.037224,45.482235,55.99622,125.36776,76.079437,29.539799,95.29924,54.739361,49.859245
5/27/20,271.519073,35.602779,86.0233,67.193642,111.250381,45.414135,56.015148,125.886444,76.23748,29.644213,95.708511,54.835014,50.17408
5/28/20,270.983948,35.840321,86.063026,65.206474,111.143837,45.258469,56.166542,125.992142,76.311852,29.482843,95.77079,54.882828,50.479382
5/29/20,272.200165,35.792812,86.063026,64.427208,111.599167,45.579517,56.166542,126.808571,76.618622,29.985931,95.557259,54.968914,50.651115
6/1/20,273.387238,36.571949,86.053055,65.138298,111.568108,45.295994,56.280075,126.752701,77.198143,30.602928,95.3134,54.823414,51.786449
6/2/20,275.634949,36.97102,86.053055,65.878609,111.461334,45.14011,56.194927,127.15712,77.963432,31.305349,95.402725,54.880848,52.387505
6/3/20,279.274017,37.826172,85.983505,68.128792,111.276947,44.565258,56.005676,127.080086,78.327393,31.903362,95.438431,54.708538,53.303406
6/4/20,278.56369,37.61713,86.003372,69.044434,111.179871,43.941692,55.75021,126.694939,78.084763,31.504686,95.536728,54.63195,53.122131
6/5/20,285.686157,38.358265,85.973572,72.064171,111.063423,43.620171,55.79752,127.349693,78.822021,32.292542,95.625992,54.689384,53.942627
6/8/20,289.150085,38.81435,85.95369,73.593513,111.141045,43.776062,55.892139,127.773338,78.915321,32.558327,95.483101,54.804264,54.572311
6/9/20,287.097015,38.310757,85.983505,71.801155,111.480759,44.263214,55.929977,127.503754,78.2994,32.349495,95.286613,54.813835,53.856766
6/10/20,285.306671,38.244247,86.033211,69.190559,111.529274,44.88678,56.374699,128.341431,78.187416,32.491879,95.411659,54.91914,53.513302
6/11/20,268.862793,36.144382,85.993423,63.540771,111.69429,45.734447,56.374699,126.810509,76.180931,30.906677,95.384872,55.081867,50.422134
6/12/20,272.102905,36.761982,86.023277,65.148026,111.529274,45.305733,56.242226,127.426704,76.936844,31.599611,94.777496,55.043587,51.366657
6/15/20,274.584076,36.876011,86.003372,66.589897,111.723419,45.325222,56.261158,129.236923,77.683464,31.47621,94.402336,55.053165,51.718456
6/16/20,279.955139,37.370098,85.993423,68.281044,111.538986,44.691917,56.280075,128.880692,78.000755,31.666056,94.402336,55.081867,52.344936
